ID,Category,Offer,Highlight,Product.terms_and_conditions,Supplier,AccessPercent
1068337,In-Store Offer,Hello & Cookie New Zealand,5% Cashback on First Purchase,,Pokitpal,15
1068387,In-Store Offer,Paddock to Pantry New Zealand,5% Cashback on First Purchase,,Pokitpal,15
1068388,In-Store Offer,Paddock to Pantry New Zealand,5% Cashback on First Purchase,,Pokitpal,15
1068427,In-Store Offer,The Meat Box New Zealand,$10 Cashback on First Purchase,,Pokitpal,15
1050319,Home and Lifestyle,Emporium Classics Belladonna Candle and Reed Diffuser Set,Save up to 10% on RRP,,Kappel,15
1059877,Beauty,Purify Facial Cleanser - 50mL,$16,,Heysmed,15
1059878,Beauty,Purify Facial Cleanser  - 100mL,$19,,Heysmed,15
1059880,Beauty,Rescue Acne Foaming Cleanser,$18,,Heysmed,15
1059885,Beauty,Rescue Pore Refiner Essence,$22,,Heysmed,15
1059887,Beauty,Radiant Rose Mask,$32,,Heysmed,15
1059888,Beauty,Rescue Eye Treatment,$38,,Heysmed,15
1059889,Home and Lifestyle,Healing Lip Balm,Pay only $11; RRP $11.95,,Heysmed,15
1059892,Beauty,Eco-Clear Body Bar,Pay only $8; RRP $8.95,,Heysmed,15
1059894,Beauty,Olive Cleansing Bar,Pay only $8; RRP $8.95,,Heysmed,15
1049336,Beauty,New Age Vita-Peptide Eye Cream 15ml,Save upto 15% on RRP,,Kappel,15
1014101,Travel,Glen Eden Beach Resort  Sunshine Coast  QLD,Get 10% discount,Subject to availability. Not available in high season.,Glen Eden Beach Resort,15
1011943,Travel,Gold Rush Mini Golf  Warrenheip   VIC,Two for the price of one!,Terms  Conditions: Not valid in conjunction with any other offer.,Gold Rush Indoor and Outdoor Mini Golf,15
1009213,Travel,Happy Wanderer Holiday Resort  WARTOOK  VIC,Get 10% discount,Terms and Conditions: Not available peak periods.,Happy Wanderer Holiday Resort,15
1015411,Travel,Comfort Inn Haven Marina  Glenelg North  SA,Get 10% Discount,Not valid in conjunction with any other offer.,Haven Marina,15
1011894,Travel,John Pirie Motor Inn  Port Pirie  SA,10% off accommodation,Terms and Conditions:Not valid for group bookings. Not valid in conjunction with any other offer.,John Pirie Motor Inn,15
1014135,Travel,Mt Barney Lodge Country Retreat  Mount Barney  QLD,SAVE 10% off the best advertised rate!,Terms and Conditions: This does not apply to Easter and public holidays or any camping bookings.,Mount Barney Lodge Country Retreat,15
1008321,Travel,Outback Villas  Broken Hill  NSW,Get 7.5% Discount,Terms and Conditions: Not valid in conjunction with any other offer.,Outback Villas,15
1012951,Travel,Pagoda Resort  Spa  Como  WA,Get 10% discount,"Terms and Conditions: Not valid Saturday evenings, public holidays, special events, Christmas Eve, Christmas Day, New Year's Eve, and New Year's Day or with any other offer. A membership card must be presented to redeem the offer.",Pagoda Resort & Spa,15
1013031,Travel,Putt Putt Golf  MERMAID BEACH  QLD,Adults at kid's prices or $10 off a Family Pass.,Not valid in conjunction with any other offer. Adults at kid's prices or $10 off a Family Pass,Putt Putt Golf Mermaid Beach,15
1045233,Travel,Ravenswood River Resort  RAVENSWOOD  WA,Get 10% discount,Terms and conditions: Not valid in conjunction with any other offer.,Ravenswood River Resort,15
800010,Home and Lifestyle,Retaw Australia  CROYDON PARK  NSW,Get 10% Discount,Terms  Conditions: Not valid in conjunction with any other offer.,Retaw Australia Pty Ltd,15
1012029,Home and Lifestyle,Royal Casino Events  Eltham  VIC,Get 10% Discount,Terms and Conditions may apply. Please refer to your member website for full details.,Royal Casino Events,15
1009134,Home and Lifestyle,SA Statewide Pest Control  MODBURY HEIGHTS  SA,10% Discount,Terms and Conditions: Not valid in conjunction with any other offer.,SA Statewide Pest Control,15
1003220,Travel,Seahorse World  Beauty Point  TAS,Get $2 Discount,Not valid in conjunction with any other offer.,Seahorse World,15
800995,Home and Lifestyle,Shellmac Distributors,Get 10% Discount,,Shellmac Distributors,15
1030715,Home and Lifestyle,Simply Gifts,Get 10% Discount,Not valid in conjunction with any other offer.,simplygifts,15
1024304,Fashion,Sportspower Cowra,10% Discount,,Sportspower Cowra,15
800177,Home and Lifestyle,Surfers Choice,10% Discount,Terms  Conditions: Not valid in conjunction with any other offer.,Surfers Choice,15
1003331,Travel,Tropic Wings Cairns Tours  Cairns City  QLD,Get 10% Discount,Terms  Conditions: Not valid in conjunction with any other offer. Must be booked direct.,Tropic Wings Cairns Tours & Charters,15
1008530,Home and Lifestyle,Wizard Carpet Cleaning  Moruya  NSW,Get 10% discount,Not valid in conjunction with any other offer.,Wizard Clean,15
1008628,Travel,Bottle Tree Gardens  Roma  QLD,Get 5% Discount,Not valid in conjunction with any other offer.,Bottle Tree Gardens,15
1012867,Home and Lifestyle,Drymaster Carpet Cleaning  Mount KuringGai  NSW,5% Discount on all services!,Terms  Conditions: Not valid in conjunction with any other. 5% discount applies to the regular price list advertised on the website.,Drymaster Carpet Cleaning,15
1008748,Fashion,Gleesons Mercery  Stanthorpe  QLD,5% Discount,Not valid in conjunction with any other offer.,Gleesons Mercery,15
1008805,Home and Lifestyle,Hot Copper  Stanthorpe  QLD,5% Discount,Not valid in conjunction with any other offer.,Hot Copper,15
1015220,Home and Lifestyle,Tranquillity Landscapes and Decking  Taren Point  NSW,Save 5% off labour quoted PLUS 10% off Design Packages,Not valid in conjunction with any other offer. Only one offer applies to each applicant. Must provide a membership card or coupon on-site visit to receive the discount.,Tranquillity Landscapes and Decking,15
801242,Automotive,TONI'S PRESTIGE MOTORS PTY LTD,5% Discount,Terms and Conditions: Not valid in conjunction with any other offer.,TONI'S PRESTIGE MOTORS PTY LTD,15
801087,Automotive,WIDE BAY CARAVAN SALES & REPAIRS,5% Discount,Terms and Conditions: Not valid in conjunction with any other offer. See instore for full TandC.,Wide Bay Caravans,15
1047313,Beauty,White Fox Boutique,Get up to 6% Cashback,,Cashback Offers AU,15
1030118,Home and Lifestyle,Glow Heating Cooling Electrical  Middleton  SA,Get $100 cash back,,Glow Heating Cooling Electrical South Coast,15
1050758,Fashion,Belle & Bloom,Get 4% Cashback,,Cashback Offers AU,15
1050706,Fashion,Coach Outlet,Get 4% Cashback,,Cashback Offers AU,15
1047242,Beauty,Jurlique,Get 5% Cashback,,Cashback Offers AU,15
1050874,Fashion,Kivari,Get up to 7% Cashback,,Cashback Offers AU,15
1050792,Technology,Billy Guyatts,Get 1% Cashback,,Cashback Offers AU,15
1066578,Travel,Adrenaline eGift Card,Get 4% Discount,,True Rewards - Standard,15
1066579,Travel,Global Experience eGift Card,Get 4% Discount,,True Rewards - Standard,15
1068217,In-Store Offer,Chefs Table Experience,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068219,In-Store Offer,CherryHill Orchard Coldstream,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068221,In-Store Offer,CherryHill Orchard Wandin East,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068214,In-Store Offer,Christchurch Gondola Tickets,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068218,In-Store Offer,Christmas in July Cruise on Sydney Harbour,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068227,In-Store Offer,City Winery Wine And Food Pairing Experience,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068226,In-Store Offer,City Winery Wine Blending Workshop,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068228,In-Store Offer,City Winery Wine Tasting with Lunch,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068225,In-Store Offer,Classic Rattler Run: Return Heritage Railway Train Journey,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068030,In-Store Offer,Clay Target Shooting,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068229,In-Store Offer,Cleland Wildlife Park Tour from Adelaide,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068033,In-Store Offer,Coffs Harbour Treetop Adventure Park,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068034,In-Store Offer,Cook Island Scuba Diving Tour,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068053,In-Store Offer,Dolphin and Seal Swim Reef Snorkel Tour,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068051,In-Store Offer,Dolphin and Seal Swim Tour in Queenscliff,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068052,In-Store Offer,Dolphin and Tangalooma Wrecks Cruise with Transfers,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068058,In-Store Offer,Dolphin Cruise & Views,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068054,In-Store Offer,Dolphin Sanctuary & Ships Graveyard Kayak Tour,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068056,In-Store Offer,Doubtful Sound Wilderness Cruise from Manapouri,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068059,In-Store Offer,Draculas Cabaret Dinner and Show,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068057,In-Store Offer,Dreamtime Gorge Walk,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068063,In-Store Offer,Dreamworld and SkyPoint 2 Day Ticket,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068065,In-Store Offer,Dreamworld and WhiteWater World 2 Day Ticket,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068064,In-Store Offer,Dreamworld Interstate Annual Pass,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068055,In-Store Offer,"Duffy Down Under Boat Hire, Tours and Cruises",Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068066,In-Store Offer,Effervescence - A Sparkling Experience,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068061,In-Store Offer,Epic Duo Jet Sprint Boat and Clay Bird Shooting,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068060,In-Store Offer,Epic Duo Jet Sprint Boat and Tier 2 Off Roader,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068062,In-Store Offer,Epic Duo Tier 2 Off Roader and Clay Bird Shooting,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068070,In-Store Offer,Escape Hunt Melbourne,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068069,In-Store Offer,Escape Hunt Sydney,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068086,In-Store Offer,Full Day Brewery & Distillery Tour,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068084,In-Store Offer,Full Day Lake Mountains Snow Tour from Melbourne,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068085,In-Store Offer,Full Day Learn to Surf Adventure,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068082,In-Store Offer,"Full-Day Margaret River, Winery & Busselton Jetty",Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068089,In-Store Offer,Full Day Mount Tamborine Wine Tasting Tour including Gourmet Lunch from Brisbane,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068088,In-Store Offer,Full Day Rock Climbing and Abseiling Adventure,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068092,In-Store Offer,Full Day Routeburn Canyoning Adventure,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068093,In-Store Offer,Full Day Tour to Mt Cook from Queenstown,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068091,In-Store Offer,"Full-Day Wave Rock, Historic York & Corrigin",Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068109,In-Store Offer,General Admission & Coral Biobank Tour,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068108,In-Store Offer,Geothermal Trails,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068106,In-Store Offer,Go Behind The Label,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068107,In-Store Offer,"Go Karting, Laser Tag and Indoor Climbing Combo",Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068099,In-Store Offer,Gold Coast Aerobatic Flights,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068105,In-Store Offer,Gold Coast Classic Ballooning & Vineyard Breakfast with Photos,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068094,In-Store Offer,Gold Coast Dolphin and Stradbroke Island Kayaking Tour,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068102,In-Store Offer,Gold Coast Escape Room Experience & Bar,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068110,In-Store Offer,Gold Coast Escape Room - Paradise Prison,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068101,In-Store Offer,Gold Coast Hot Air Balloon Flight with BONUS photo package,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068096,In-Store Offer,Gold Coast Ice Skating,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068098,In-Store Offer,Gold Coast Indoor Skydiving,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068095,In-Store Offer,Gold Coast Introductory Scuba Dive Tour,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068100,In-Store Offer,Gold Coast JetBlast Jetboat Ride from Main Beach,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068097,In-Store Offer,Gold Coast Kayaking and Snorkelling Tour to Wavebreak Island,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068104,In-Store Offer,Gold Coast Parasail,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068103,In-Store Offer,Gold Coast Parasail and Jet Ski Combo,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068111,In-Store Offer,Gold Coast Parasailing,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068112,In-Store Offer,Gold Coast Premium Jetboat Ride from Main Beach,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068114,In-Store Offer,"Gold Coast Skydiving - 12,000ft",Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068113,In-Store Offer,Gold Coast Snorkelling Tours,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068122,In-Store Offer,Gold Coast Tandem Parasail and Jet Boat Package,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068117,In-Store Offer,Gold Coast Tiger Moth Flight - 15 Minutes,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068116,In-Store Offer,Gold Coast Tiger Moth Flight - 25 Minutes,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068121,In-Store Offer,Gold Coast Turf Club General Admission Entry,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068115,In-Store Offer,Gold Coast Wax Museum Tickets,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068119,In-Store Offer,Gordon Wild Rivers Explorer,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1068125,In-Store Offer,Gorge Wildlife Park General Admission Tickets,Explore New Adventures and get 7% Cashback,,Pokitpal,25
1067639,In-Store Offer,Azura Runway,5% Cashback on All Purchases,,Pokitpal,25
1068341,In-Store Offer,iL Tutto,5% Cashback on All Purchases,,Pokitpal,25
1068358,In-Store Offer,Legoe Heritage,5% Cashback on All Purchases,,Pokitpal,25
1068379,In-Store Offer,Najo,5% Cashback on All Purchases,,Pokitpal,25
1068382,In-Store Offer,Nomad the Label,5% Cashback on All Purchases,,Pokitpal,25
1067638,In-Store Offer,Aster & Oak Organic,7% Cashback on All Purchases,,Pokitpal,25
1068461,In-Store Offer,Chilled Wrens Boutique Instore,10% Cashback on All Purchases (maximum of $40 Cashback),,Pokitpal,25
1068462,In-Store Offer,Chilled Wrens Boutique Online,10% Cashback on All Purchases (maximum of $40 Cashback),,Pokitpal,25
1068243,In-Store Offer,Victorian Boat Training,10% Cashback on All Purchases,,Pokitpal,25
1067634,In-Store Offer,Aqua Sculpt,Get $20 Cashback when you spend $100,,Pokitpal,25
1068460,In-Store Offer,CandleXchange Instore,Up to 10% Cashback on All Purchases,,Pokitpal,25
1068437,In-Store Offer,Baia The Italian,6% Cashback on all Purchases,,Pokitpal,25
1068369,In-Store Offer,Mansfield Menswear Instore,4.50% Cashback on All Purchases,,Pokitpal,25
1068372,In-Store Offer,Maverick & Co,5% Cashback on All Purchases,,Pokitpal,25
1068380,In-Store Offer,Neverland,5% Cashback on All Purchases,,Pokitpal,25
1068245,In-Store Offer,Wanderlink,4% Cashback on All Purchases,,Pokitpal,25
1059896,Beauty,Spirulina Salt Scrub,$24,,Heysmed,25
1059898,Beauty,Skin Boost Pack,$33,,Heysmed,25
1059900,Beauty,Reveal Your Inner Glow Pack,$42,,Heysmed,25
1049342,Beauty,New Age Cellular Repair Face Cream 50ml,Save up to 15% on RRP,,Kappel,25
1049344,Beauty,New Age Active Thermal Exfoliant 50ml,Save up to 15% on RRP,,Kappel,25
1049348,Beauty,Live Well Work From Home Bundle,Save up to 15% on RRP,,Kappel,25
1049352,Beauty,Live Well Mini Ceramic Mood Lamp,Save up to 15% on RRP,,Kappel,25
1049353,Beauty,Live Well Mini Ceramic USB Diffuser,Save up to 15% on RRP,,Kappel,25
1049354,Beauty,Live Well Jade Facial Roller,Save up to 15% on RRP,,Kappel,25
1049356,Beauty,Organics Signature Blend Hand Therapy 90ml,Save up to 15% on RRP,,Kappel,25
1049361,Beauty,Organics Deep Hydration Night Cream 50ml,Save up to 15% on RRP,,Kappel,25
1049362,Beauty,Organics Daily Renewal Exfoliant 90ml,Save up to 15% on RRP,,Kappel,25
1049367,Beauty,Rest & Restore Calming Sleep Pack,Save up to 15% on RRP,,Kappel,25
1049370,Beauty,"Live Well Essential Oil Diffuser and Essential Oil Pack - Spirit, Dream, Calm",Save up to 15% on RRP,,Kappel,25
1049371,Beauty,"Live Well Essential Oil Diffuser and Essential Oil Pack - Signature, Clarity, Breathe",Save up to 15% on RRP,,Kappel,25
